,,Raigarh,India,21.70N,83.94E
1820-06-01,29.886999999999997,1.3230000000000002,Rajkot,India,21.70N,70.10E
1820-07-01,27.718000000000004,2.31,Rajkot,India,21.70N,70.10E
1820-08-01,25.772,2.1,Rajkot,India,21.70N,70.10E
1820-09-01,26.340999999999998,1.63,Rajkot,India,21.70N,70.10E
1820-10-01,25.49,1.4269999999999998,Rajkot,India,21.70N,70.10E
1820-11-01,23.331999999999997,1.587,Rajkot,India,21.70N,70.10E
1820-12-01,19.564,1.9809999999999999,Rajkot,India,21.70N,70.10E
1821-01-01,20.618,2.65,Rajkot,India,21.70N,70.10E
1821-02-01,22.82,3.25,Rajkot,India,21.70N,70.10E
1821-03-01,26.114,1.901,Rajkot,India,21.70N,70.10E
1821-04-01,27.51,1.5419999999999998,Rajkot,India,21.70N,70.10E
1821-05-01,30.362,1.535,Rajkot,India,21.70N,70.10E
1821-06-01,29.695,2.231,Rajkot,India,21.70N,70.10E
1821-07-01,27.691999999999997,1.754,Rajkot,India,21.70N,70.10E
1821-08-01,26.864,1.554,Rajkot,India,21.70N,70.10E
1821-09-01,25.493,1.327,Rajkot,India,21.70N,70.10E
1821-10-01,25.994,1.339,Rajkot,India,21.70N,70.10E
1821-11-01,24.412000000000006,2.248,Rajkot,India,21.70N,70.10E
1821-12-01,20.561,1.671,Rajkot,India,21.70N,70.10E
1822-01-01,20.384,2.638,Rajkot,India,21.70N,70.10E
1822-02-01,23.478,2.08,Rajkot,India,21.70N,70.10E
1822-03-01,27.881,1.82,Rajkot,India,21.70N,70.10E
1822-04-01,28.346,1.506,Rajkot,India,21.70N,70.10E
1822-05-01,29.956,1.3330000000000002,Rajkot,India,21.70N,70.10E
1822-06-01,29.894,1.371,Rajkot,India,21.70N,70.10E
1822-07-01,28.495,1.3090000000000002,Rajkot,India,21.70N,70.10E
1822-08-01,26.446,1.963,Rajkot,India,21.70N,70.10E
1822-09-01,25.848000000000003,1.587,Rajkot,India,21.70N,70.10E
1822-10-01,25.316999999999997,1.364,Rajkot,India,21.70N,70.10E
1822-11-01,23.241999999999997,1.736,Rajkot,India,21.70N,70.10E
1822-12-01,19.376,2.185,Rajkot,India,21.70N,70.10E
1823-01-01,19.778,1.7380000000000002,Rajkot,India,21.70N,70.10E
1823-02-01,21.744,2.336,Rajkot,India,21.70N,70.10E
1823-03-01,25.689,1.7519999999999998,Rajkot,India,21.70N,70.10E
1823-04-01,28.345,2.197,Rajkot,India,21.70N,70.10E
1823-05-01,29.996,1.36,Rajkot,India,21.70N,70.10E
1823-06-01,30.935,1.93,Rajkot,India,21.70N,70.10E
1823-07-01,28.701,1.4369999999999998,Rajkot,India,21.70N,70.10E
1823-08-01,26.578000000000003,1.412,Rajkot,India,21.70N,70.10E
1823-09-01,25.296999999999997,1.3019999999999998,Rajkot,India,21.70N,70.10E
1823-10-01,25.603,1.672,Rajkot,India,21.70N,70.10E
1823-11-01,23.289,2.826,Rajkot,India,21.70N,70.10E
1823-12-01,20.678,1.743,Rajkot,India,21.70N,70.10E
1824-01-01,20.402,1.6,Rajkot,India,21.70N,70.10E
1824-02-01,22.145,2.416,Rajkot,India,21.70N,70.10E
1824-03-01,25.974,1.785,Rajkot,India,21.70N,70.10E
1824-04-01,28.581999999999997,2.081,Rajkot,India,21.70N,70.10E
1824-05-01,30.232,1.4509999999999998,Rajkot,India,21.70N,70.10E
1824-06-01,30.695,2.391,Rajkot,India,21.70N,70.10E
1824-07-01,29.706000000000003,2.883,Rajkot,India,21.70N,70.10E
1824-08-01,27.135,1.662,Rajkot,India,21.70N,70.10E
1824-09-01,27.066999999999997,1.588,Rajkot,India,21.70N,70.10E
1824-10-01,25.605999999999998,1.6030000000000002,Rajkot,India,21.70N,70.10E
1824-11-01,24.504,1.851,Rajkot,India,21.70N,70.10E
1824-12-01,22.545,2.536,Rajkot,India,21.70N,70.10E
1825-01-01,20.616,2.399,Rajkot,India,21.70N,70.10E
1825-02-01,22.427,1.765,Rajkot,India,21.70N,70.10E
1825-03-01,25.905,2.158,Rajkot,India,21.70N,70.10E
1825-04-01,29.115,2.204,Rajkot,India,21.70N,70.10E
1825-05-01,30.145,1.244,Rajkot,India,21.70N,70.10E
1825-06-01,30.669,1.17,Rajkot,India,21.70N,70.10E
1825-07-01,28.605999999999998,2.12,Rajkot,India,21.70N,70.10E
1825-08-01,26.62,1.943,Rajkot,India,21.70N,70.10E
1825-09-01,26.273000000000003,1.5919999999999999,Rajkot,India,21.70N,70.10E
1825-10-01,25.878,1.777,Rajkot,India,21.70N,70.10E
1825-11-01,24.976000000000006,1.9,Rajkot,India,21.70N,70.10E
1825-12-01,20.783,1.517,Rajkot,India,21.70N,70.10E
1826-01-01,20.084,1.6,Rajkot,India,21.70N,70.10E
1826-02-01,21.107,2.002,Rajkot,India,21.70N,70.10E
1826-03-01,25.949,1.788,Rajkot,India,21.70N,70.10E
1826-04-01,28.85,2.378,Rajkot,India,21.70N,70.10E
1826-05-01,31.136999999999997,1.368,Rajkot,India,21.70N,70.10E
1826-06-01,29.855,2.075,Rajkot,India,21.70N,70.10E
1826-07-01,28.936,1.4280000000000002,Rajkot,India,21.70N,70.10E
1826-08-01,26.431,1.379,Rajkot,India,21.70N,70.10E
1826-09-01,26.311,1.8459999999999999,Rajkot,India,21.70N,70.10E
1826-10-01,26.314,2.11,Rajkot,India,21.70N,70.10E
1826-11-01,25.051,1.508,Rajkot,India,21.70N,70.10E
1826-12-01,22.36,2.281,Rajkot,India,21.70N,70.10E
1827-01-01,21.135,2.5269999999999997,Rajkot,India,21.70N,70.10E
1827-02-01,22.791,1.619,Rajkot,India,21.70N,70.10E
1827-03-01,26.494,2.109,Rajkot,India,21.70N,70.10E
1827-04-01,29.363000000000003,2.762,Rajkot,India,21.70N,70.10E
1827-05-01,30.42,2.115,Rajkot,India,21.70N,70.10E
1827-06-01,30.445,1.906,Rajkot,India,21.70N,70.10E
1827-07-01,29.094,1.493,Rajkot,India,21.70N,70.10E
1827-08-01,27.038,1.401,Rajkot,India,21.70N,70.10E
1827-09-01,26.039,1.216,Rajkot,India,21.70N,70.10E
1827-10-01,26.061,1.433,Rajkot,India,21.70N,70.10E
1827-11-01,24.96,1.558,Rajkot,India,21.70N,70.10E
1827-12-01,20.61,2.988,Rajkot,India,21.70N,70.10E
1828-01-01,19.015,2.605,Rajkot,India,21.70N,70.10E
1828-02-01,21.535999999999998,2.187,Rajkot,India,21.70N,70.10E
1828-03-01,26.024,2.168,Rajkot,India,21.70N,70.10E
1828-04-01,28.418000000000003,2.0,Rajkot,India,21.70N,70.10E
1828-05-01,30.291,2.094,Rajkot,India,21.70N,70.10E
1828-06-01,31.131,1.986,Rajkot,India,21.70N,70.10E
1828-07-01,28.985000000000007,1.557,Rajkot,India,21.70N,70.10E
1828-08-01,26.998,1.673,Rajkot,India,21.70N,70.10E
1828-09-01,25.243,1.2229999999999999,Rajkot,India,21.70N,70.10E
1828-10-01,26.223000000000006,1.6159999999999999,Rajkot,India,21.70N,70.10E
1828-11-01,24.752,1.767,Rajkot,India,21.70N,70.10E
1828-12-01,21.06,2.239,Rajkot,India,21.70N,70.10E
1829-01-01,19.928,1.775,Rajkot,India,21.70N,70.10E
1829-02-01,21.076,2.5269999999999997,Rajkot,India,21.70N,70.10E
1829-03-01,25.603,1.7730000000000001,Rajkot,India,21.70N,70.10E
1829-04-01,28.066999999999997,1.535,Rajkot,India,21.70N,70.10E
1829-05-01,30.498,2.7089999999999996,Rajkot,India,21.70N,70.10E
1829-06-01,30.139000000000006,1.94,Rajkot,India,21.70N,70.10E
1829-07-01,28.604000000000006,1.594,Rajkot,India,21.70N,70.10E
1829-08-01,26.85,1.516,Rajkot,India,21.70N,70.10E
1829-09-01,25.913,1.526,Rajkot,India,21.70N,70.10E
1829-10-01,26.513,1.8659999999999999,Rajkot,India,21.70N,70.10E
1829-11-01,23.726000000000006,2.528,Rajkot,India,21.70N,70.10E
1829-12-01,20.521,3.5069999999999997,Rajkot,India,21.70N,70.10E
1830-01-01,20.227,2.4819999999999998,Rajkot,India,21.70N,70.10E
1830-02-01,22.808000000000003,1.767,Rajkot,India,21.70N,70.10E
1830-03-01,25.250999999999998,1.704,Rajkot,India,21.70N,70.10E
1830-04-01,28.667,1.629,Rajkot,India,21.70N,70.10E
1830-05-01,28.778000000000002,1.652,Rajkot,India,21.70N,70.10E
1830-06-01,30.024,2.202,Rajkot,India,21.70N,70.10E
1830-07-01,29.217,1.774,Rajkot,India,21.70N,70.10E
1830-08-01,26.731,1.755,Rajkot,India,21.70N,70.10E
1830-09-01,25.829,1.8459999999999999,Rajkot,India,21.70N,70.10E
1830-10-01,25.914,2.46,Rajkot,India,21.70N,70.10E
1830-11-01,25.686999999999998,1.923,Rajkot,India,21.70N,70.10E
1830-12-01,21.889,1.969,Rajkot,India,21.70N,70.10E
1831-01-01,19.72,2.215,Rajkot,India,21.70N,70.10E
1831-02-01,21.936,3.67,Rajkot,India,21.70N,70.10E
1831-03-01,25.686999999999998,2.907,Rajkot,India,21.70N,70.10E
1831-04-01,27.769000000000002,1.45,Rajkot,India,21.70N,70.10E
1831-05-01,30.475,2.27,Rajkot,India,21.70N,70.10E
1831-06-01,30.558000000000003,1.9609999999999999,Rajkot,India,21.70N,70.10E
1831-07-01,28.039,1.6159999999999999,Rajkot,India,21.70N,70.10E
1831-08-01,26.112,1.531,Rajkot,India,21.70N,70.10E
1831-09-01,25.339,1.395,Rajkot,India,21.70N,70.10E
1831-10-01,25.569000000000006,1.636,Rajkot,India,21.70N,70.10E
1831-11-01,23.186,3.824,Rajkot,India,21.70N,70.10E
1831-12-01,20.13,3.1060000000000003,Rajkot,India,21.70N,70.10E
1832-01-01,19.295,1.903,Rajkot,India,21.70N,70.10E
1832-02-01,21.127,2.153,Rajkot,India,21.70N,70.10E
1832-03-01,25.725,1.976,Rajkot,India,21.70N,70.10E
1832-04-01,28.599,2.8139999999999996,Rajkot,India,21.70N,70.10E
1832-05-01,30.43,2.031,Rajkot,India,21.70N,70.10E
1832-06-01,,,Rajkot,India,21.70N,70.10E
1832-07-01,28.748,2.1,Rajkot,India,21.70N,70.10E
1832-08-01,26.385,2.009,Rajkot,India,21.70N,70.10E
1832-09-01,25.546999999999997,1.886,Rajkot,India,21.70N,70.10E
1832-10-01,25.936,2.061,Rajkot,India,21.70N,70.10E
1832-11-01,23.366,1.544,Rajkot,India,21.70N,70.10E
1832-12-01,,,Rajkot,India,21.70N,70.10E
1833-01-01,20.128,2.509,Rajkot,India,21.70N,70.10E
1833-02-01,22.228,1.7380000000000002,Rajkot,India,21.70N,70.10E
1833-03-01,25.099,2.274,Rajkot,India,21.70N,70.10E
1833-04-01,28.071,1.719,Rajkot,India,21.70N,70.10E
1833-05-01,29.824,1.595,Rajkot,India,21.70N,70.10E
1833-06-01,30.252,1.5590000000000002,Rajkot,India,21.70N,70.10E
1833-07-01,28.56,1.588,Rajkot,India,21.70N,70.10E
1833-08-01,26.482,1.489,Rajkot,India,21.70N,70.10E
1833-09-01,26.16,1.379,Rajkot,India,21.70N,70.10E
1833-10-01,25.615,1.489,Rajkot,India,21.70N,70.10E
1833-11-01,24.996,1.869,Rajkot,India,21.70N,70.10E
1833-12-01,21.231,2.282,Rajkot,India,21.70N,70.10E
1834-01-01,18.477999999999998,1.932,Rajkot,India,21.70N,70.10E
1834-02-01,22.021,2.181,Rajkot,India,21.70N,70.10E
1834-03-01,26.114,2.2359999999999998,Rajkot,India,21.70N,70.10E
1834-04-01,27.991999999999997,2.0869999999999997,Rajkot,India,21.70N,70.10E
1834-05-01,30.811,1.46,Rajkot,India,21.70N,70.10E
1834-06-01,29.875,2.1180000000000003,Rajkot,India,21.70N,70.10E
1834-07-01,28.287000000000006,1.5390000000000001,Rajkot,India,21.70N,70.10E
1834-08-01,26.761,1.3559999999999999,Rajkot,India,21.70N,70.10E
1834-09-01,26.684,2.063,Rajkot,India,21.70N,70.10E
1834-10-01,26.199,1.345,Rajkot,India,21.70N,70.10E
1834-11-01,24.76,1.98,Rajkot,India,21.70N,70.10E
1834-12-01,21.423000000000002,1.5919999999999999,Rajkot,India,21.70N,70.10E
1835-01-01,20.442999999999998,1.952,Rajkot,India,21.70N,70.10E
1835-02-01,22.048000000000002,2.041,Rajkot,India,21.70N,70.10E
1835-03-01,24.858,1.778,Rajkot,India,21.70N,70.10E
1835-04-01,27.502,2.0140000000000002,Rajkot,India,21.70N,70.10E
1835-05-01,29.132,1.3230000000000002,Rajkot,India,21.70N,70.10E
1835-06-01,29.054,1.666,Rajkot,India,21.70N,70.10E
1835-07-01,27.513,1.719,Rajkot,India,21.70N,70.10E
1835-08-01,25.815,1.393,Rajkot,India,21.70N,70.10E
1835-09-01,25.362,1.5319999999999998,Rajkot,India,21.70N,70.10E
1835-10-01,25.462,1.359,Rajkot,India,21.70N,70.10E
1835-11-01,22.805999999999997,1.6780000000000002,Rajkot,India,21.70N,70.10E
1835-12-01,19.295,1.742,Rajkot,India,21.70N,70.10E
1836-01-01,19.53,1.422,Rajkot,India,21.70N,70.10E
1836-02-01,21.625999999999998,1.7109999999999999,Rajkot,India,21.70N,70.10E
1836-03-01,25.451,1.7209999999999999,Rajkot,India,21.70N,70.10E
1836-04-01,27.531,1.4480000000000002,Rajkot,India,21.70N,70.10E
1836-05-01,29.734,1.5430000000000001,Rajkot,India,21.70N,70.10E
1836-06-01,29.94,1.314,Rajkot,India,21.70N,70.10E
1836-07-01,28.189,1.535,Rajkot,India,21.70N,70.10E
1836-08-01,26.024,1.444,Rajkot,India,21.70N,70.10E
1836-09-01,26.176,1.8780000000000001,Rajkot,India,21.70N,70.10E
1836-10-01,26.493,3.542,Rajkot,India,21.70N,70.10E
1836-11-01,23.061999999999998,1.8159999999999998,Rajkot,India,21.70N,70.10E
1836-12-01,20.721,2.0869999999999997,Rajkot,India,21.70N,70.10E
1837-01-01,20.11,1.963,Rajkot,India,21.70N,70.10E
1837-02-01,22.371,1.6909999999999998,Rajkot,India,21.70N,70.10E
1837-03-01,24.677,2.03,Rajkot,India,21.70N,70.10E
1837-04-01,26.846,1.601,Rajkot,India,21.70N,70.10E
1837-05-01,28.928,1.4480000000000002,Rajkot,India,21.70N,70.10E
1837-06-01,29.414,1.6230000000000002,Rajkot,India,21.70N,70.10E
1837-07-01,28.159,1.376,Rajkot,India,21.70N,70.10E
1837-08-01,26.69,1.177,Rajkot,India,21.70N,70.10E
1837-09-01,26.362,1.386,Rajkot,India,21.70N,70.10E
1837-10-01,25.57,2.031,Rajkot,India,21.70N,70.10E
1837-11-01,23.395000000000003,2.044,Rajkot,India,21.70N,70.10E
1837-12-01,20.685,2.906,Rajkot,India,21.70N,70.10E
1838-01-01,17.625999999999998,2.289,Rajkot,India,21.70N,70.10E
1838-02-01,20.982,1.546,Rajkot,India,21.70N,70.10E
1838-03-01,24.656999999999996,1.722,Rajkot,India,21.70N,70.10E
1838-04-01,27.857,1.445,Rajkot,India,21.70N,70.10E
1838-05-01,29.314,1.1059999999999999,Rajkot,India,21.70N,70.10E
1838-06-01,29.888,1.403,Rajkot,India,21.70N,70.10E
1838-07-01,29.094,2.612,Rajkot,India,21.70N,70.10E
1838-08-01,27.061,2.315,Rajkot,India,21.70N,70.10E
1838-09-01,26.575,1.382,Rajkot,India,21.70N,70.10E
1838-10-01,26.264000000000006,2.787,Rajkot,India,21.70N,70.10E
1838-11-01,23.665000000000006,2.202,Rajkot,India,21.70N,70.10E
1838-12-01,20.59,2.08,Rajkot,India,21.70N,70.10E
1839-01-01,20.175,1.724,Rajkot,India,21.70N,70.10E
1839-02-01,22.658,1.857,Rajkot,India,21.70N,70.10E
1839-03-01,23.982,1.7890000000000001,Rajkot,India,21.70N,70.10E
1839-04-01,28.18,1.558,Rajkot,India,21.70N,70.10E
1839-05-01,29.535,1.046,Rajkot,India,21.70N,70.10E
1839-06-01,29.721999999999998,1.2009999999999998,Rajkot,India,21.70N,70.10E
1839-07-01,28.677000000000003,2.313,Rajkot,India,21.70N,70.10E
1839-08-01,27.061,1.6780000000000002,Rajkot,India,21.70N,70.10E
1839-09-01,26.089,1.329,Rajkot,India,21.70N,70.10E
1839-10-01,26.254,1.6580000000000001,Rajkot,India,21.70N,70.10E
1839-11-01,22.886000000000006,1.869,Rajkot,India,21.70N,70.10E
1839-12-01,19.673,1.902,Rajkot,India,21.70N,70.10E
1840-01-01,20.314,2.016,Rajkot,India,21.70N,70.10E
1840-02-01,21.678,1.899,Rajkot,India,21.70N,70.10E
1840-03-01,24.711,1.588,Rajkot,India,21.70N,70.10E
1840-04-01,28.186,1.915,Rajkot,India,21.70N,70.10E
1840-05-01,30.134,1.4369999999999998,Rajkot,India,21.70N,70.10E
1840-06-01,30.305999999999997,1.432,Rajkot,India,21.70N,70.10E
1840-07-01,28.97,1.314,Rajkot,India,21.70N,70.10E
1840-08-01,26.714000000000002,1.314,Rajkot,India,21.70N,70.10E
1840-09-01,26.075,1.199,Rajkot,India,21.70N,70.10E
1840-10-01,25.668000000000006,1.639,Rajkot,India,21.70N,70.10E
1840-11-01,23.046000000000006,2.7710000000000004,Rajkot,India,21.70N,70.10E
1840-12-01,20.272000000000002,1.619,Rajkot,India,21.70N,70.10E
1841-01-01,19.159000000000002,2.092,Rajkot,India,21.70N,70.10E
1841-02-01,21.893,1.546,Rajkot,India,21.70N,70.10E
1841-03-01,24.296999999999997,2.6860000000000004,Rajkot,India,21.70N,70.10E
1841-04-01,27.13,1.6869999999999998,Rajkot,India,21.70N,70.10E
1841-05-01,29.537,1.382,Rajkot,India,21.70N,70.10E
1841-06-01,29.823,1.236,Rajkot,India,21.70N,70.10E
1841-07-01,29.019,1.4169999999999998,Rajkot,India,21.70N,70.10E
1841-08-01,26.787,1.681,Rajkot,India,21.70N,70.10E
1841-09-01,26.211,1.141,Rajkot,India,21.70N,70.10E
1841-10-01,25.822000000000006,1.5590000000000002,Rajkot,India,21.70N,70.10E
1841-11-01,23.588,1.5030000000000001,Rajkot,India,21.70N,70.10E
1841-12-01,20.403,1.875,Rajkot,India,21.70N,70.10E
1842-01-01,19.598,1.7409999999999999,Rajkot,India,21.70N,70.10E
1842-02-01,22.033,1.893,Rajkot,India,21.70N,70.10E
1842-03-01,26.17,2.1590000000000003,Rajkot,India,21.70N,70.10E
1842-04-01,28.43,1.726,Rajkot,India,21.70N,70.10E
1842-05-01,29.642,1.0979999999999999,Rajkot,India,21.70N,70.10E
1842-06-01,29.610000000000007,1.149,Rajkot,India,21.70N,70.10E
1842-07-01,28.308000000000003,1.4480000000000002,Rajkot,India,21.70N,70.10E
1842-08-01,26.676,1.278,Rajkot,India,21.70N,70.10E
1842-09-01,26.182,1.415,Rajkot,India,21.70N,70.10E
1842-10-01,26.179,1.4609999999999999,Rajkot,India,21.70N,70.10E
1842-11-01,23.99,1.7480000000000002,Rajkot,India,21.70N,70.10E
1842-12-01,21.398000000000003,1.37,Rajkot,India,21.70N,70.10E
1843-01-01,20.125,2.141,Rajkot,India,21.70N,70.10E
1843-02-01,22.728,1.5759999999999998,Rajkot,India,21.70N,70.10E
1843-03-01,25.013,1.8880000000000001,Rajkot,India,21.70N,70.10E
1843-04-01,27.891,1.376,Rajkot,India,21.70N,70.10E
1843-05-01,29.337,1.2209999999999999,Rajkot,India,21.70N,70.10E
1843-06-01,29.793000000000006,1.367,Rajkot,India,21.70N,70.10E
1843-07-01,28.204,1.266,Rajkot,India,21.70N,70.10E
1843-08-01,26.807,1.5519999999999998,Rajkot,India,21.70N,70.10E
1843-09-01,26.267,0.937,Rajkot,India,21.70N,70.10E
1843-10-01,26.046000000000006,1.411,Rajkot,India,21.70N,70.10E
1843-11-01,23.579,1.068,Rajkot,India,21.70N,70.10E
1843-12-01,20.534000000000002,2.637,Rajkot,India,21.70N,70.10E
1844-01-01,19.541,1.4069999999999998,Rajkot,India,21.70N,70.10E
1844-02-01,20.442,2.833,Rajkot,India,21.70N,70.10E
1844-03-01,24.978,2.307,Rajkot,India,21.70N,70.10E
1844-04-01,27.747,1.359,Rajkot,India,21.70N,70.10E
1844-05-01,29.398000000000003,1.075,Rajkot,India,21.70N,70.10E
1844-06-01,29.836,0.9209999999999999,Rajkot,India,21.70N,70.10E
1844-07-01,28.094,1.2930000000000001,Rajkot,India,21.70N,70.10E
1844-08-01,26.928,2.359,Rajkot,India,21.70N,70.10E
1844-09-01,25.99,0.892,Rajkot,India,21.70N,70.10E
1844-10-01,26.506,1.2819999999999998,Rajkot,India,21.70N,70.10E
1844-11-01,23.523000000000003,1.055,Rajkot,India,21.70N,70.10E
1844-12-01,20.68,1.9909999999999999,Rajkot,India,21.70N,70.10E
1845-01-01,20.202,1.694,Rajkot,India,21.70N,70.10E
1845-02-01,21.29,2.318,Rajkot,India,21.70N,70.10E
1845-03-01,25.544,1.537,Rajkot,India,21.70N,70.10E
1845-04-01,28.19,1.4909999999999999,Rajkot,India,21.70N,70.10E
1845-05-01,29.751,1.215,Rajkot,India,21.70N,70.10E
1845-06-01,29.647,1.251,Rajkot,India,21.70N,70.10E
1845-07-01,28.736,1.3019999999999998,Rajkot,India,21.70N,70.10E
1845-08-01,27.134,1.172,Rajkot,India,21.70N,70.10E
1845-09-01,26.554,1.17,Rajkot,India,21.70N,70.10E
1845-10-01,25.776999999999997,1.3230000000000002,Rajkot,India,21.70N,70.10E
1845-11-01,23.805999999999997,1.459,Rajkot,India,21.70N,70.10E
1845-12-01,19.854,1.911,Rajkot,India,21.70N,70.10E
1846-01-01,,,Rajkot,India,21.70N,70.10E
1846-02-01,,,Rajkot,India,21.70N,70.10E
1846-03-01,,,Rajkot,India,21.70N,70.10E
1846-04-01,,,Rajkot,India,21.70N,70.10E
1846-05-01,,,Rajkot,India,21.70N,70.10E
1846-06-01,,,Rajkot,India,21.70N,70.10E
1846-07-01,,,Rajkot,India,21.70N,70.10E
1846-08-01,,,Rajkot,India,21.70N,70.10E
1846-09-01,,,Rajkot,India,21.70N,70.10E
1846-10-01,,,Rajkot,India,21.70N,70.10E
1846-11-01,,,Rajkot,India,21.70N,70.10E
1846-12-01,,,Rajkot,India,21.70N,70.10E
1847-01-01,,,Rajkot,India,21.70N,70.10E
1847-02-01,,,Rajkot,India,21.70N,70.10E
1847-03-01,,,Rajkot,India,21.70N,70.10E
1847-04-01,,,Rajkot,India,21.70N,70.10E
1847-05-01,,,Rajkot,India,21.70N,70.10E
1847-06-01,,,Rajkot,India,21.70N,70.10E
1847-07-01,,,Rajkot,India,21.70N,70.10E
1847-08-01,,,Rajkot,India,21.70N,70.10E
1847-09-01,,,Rajkot,India,21.70N,70.10E
1847-10-01,,,Rajkot,India,21.70N,70.10E
1847-11-01,,,Rajkot,India,21.70N,70.10E
1847-12-01,,,Rajkot,India,21.70N,70.10E
1848-01-01,19.514,2.745,Rajkot,India,21.70N,70.10E
1848-02-01,22.180999999999997,1.828,Rajkot,India,21.70N,70.10E
1848-03-01,25.131999999999998,1.082,Rajkot,India,21.70N,70.10E
1848-04-01,28.129,1.227,Rajkot,India,21.70N,70.10E
1848-05-01,29.581999999999997,1.335,Rajkot,India,21.70N,70.10E
1848-06-01,29.199,2.121,Rajkot,India,21.70N,70.10E
1848-07-01,28.494,1.8259999999999998,Rajkot,India,21.70N,70.10E
1848-08-01,27.034000000000002,1.499,Rajkot,India,21.70N,70.10E
1848-09-01,26.646,1.588,Rajkot,India,21.70N,70.10E
1848-10-01,26.212,0.9279999999999999,Rajkot,India,21.70N,70.10E
1848-11-01,23.779,1.2309999999999999,Rajkot,India,21.70N,70.10E
1848-12-01,20.458,1.547,Rajkot,India,21.70N,70.10E
1849-01-01,19.249,1.536,Rajkot,India,21.70N,70.10E
1849-02-01,22.022,1.3630000000000002,Rajkot,India,21.70N,70.10E
1849-03-01,25.651999999999997,1.849,Rajkot,India,21.70N,70.10E
1849-04-01,27.513,1.4480000000000002,Rajkot,India,21.70N,70.10E
1849-05-01,29.772,1.194,Rajkot,India,21.70N,70.10E
1849-06-01,29.136000000000006,1.972,Rajkot,India,21.70N,70.10E
1849-07-01,28.208,1.456,Rajkot,India,21.70N,70.10E
1849-08-01,27.06,1.097,Rajkot,India,21.70N,70.10E
1849-09-01,25.983,1.2590000000000001,Rajkot,India,21.70N,70.10E
1849-10-01,26.381,1.215,Rajkot,India,21.70N,70.10E
1849-11-01,24.765,1.715,Rajkot,India,21.70N,70.10E
1849-12-01,20.202,1.984,Rajkot,India,21.70N,70.10E
1850-01-01,18.582,1.507,Rajkot,India,21.70N,70.10E
1850-02-01,21.963,1.483,Rajkot,India,21.70N,70.10E
1850-03-01,25.56,2.6069999999999998,Rajkot,India,21.70N,70.10E
1850-04-01,27.539,1.6469999999999998,Rajkot,India,21.70N,70.10E
1850-05-01,29.353,1.079,Rajkot,India,21.70N,70.10E
1850-06-01,30.020000000000003,0.968,Rajkot,India,21.70N,70.10E
1850-07-01,28.831000000000003,1.071,Rajkot,India,21.70N,70.10E
1850-08-01,27.536,1.173,Rajkot,India,21.70N,70.10E
1850-09-01,26.831,0.9229999999999999,Rajkot,India,21.70N,70.10E
1850-10-01,26.799,1.5730000000000002,Rajkot,India,21.70N,70.10E
1850-11-01,23.824,1.913,Rajkot,India,21.70N,70.10E
1850-12-01,20.194000000000003,1.103,Rajkot,India,21.70N,70.10E
1851-01-01,18.993,2.056,Rajkot,India,21.70N,70.10E
1851-02-01,21.951,1.016,Rajkot,India,21.70N,70.10E
1851-03-01,25.495,1.788,Rajkot,India,21.70N,70.10E
1851-04-01,27.95,1.6159999999999999,Rajkot,India,21.70N,70.10E
1851-05-01,30.129,1.18,Rajkot,India,21.70N,70.10E
1851-06-01,29.74,1.524,Rajkot,India,21.70N,70.10E
1851-07-01,28.253,1.8780000000000001,Rajkot,India,21.70N,70.10E
1851-08-01,27.113000000000003,1.3969999999999998,Rajkot,India,21.70N,70.10E
1851-09-01,26.824,1.046,Rajkot,India,21.70N,70.10E
1851-10-01,26.64,1.828,Rajkot,India,21.70N,70.10E
1851-11-01,23.886999999999997,1.3219999999999998,Rajkot,India,21.70N,70.10E
1851-12-01,20.309,2.8739999999999997,Rajkot,India,21.70N,70.10E
1852-01-01,20.004,2.124,Rajkot,India,21.70N,70.10E
1852-02-01,22.061,1.605,Rajkot,India,21.70N,70.10E
1852-03-01,24.808000000000003,1.626,Rajkot,India,21.70N,70.10E
1852-04-01,27.845,1.666,Rajkot,India,21.70N,70.10E
1852-05-01,29.995,1.328,Rajkot,India,21.70N,70.10E
1852-06-01,30.049000000000003,1.151,Rajkot,India,21.70N,70.10E
1852-07-01,28.642000000000003,1.5930000000000002,Rajkot,India,21.70N,70.10E
1852-08-01,26.772,1.244,Rajkot,India,21.70N,70.10E
1852-09-01,26.684,1.166,Rajkot,India,21.70N,70.10E
1852-10-01,26.364,1.419,Rajkot,India,21.70N,70.10E
1852-11-01,23.456000000000003,1.556,Rajkot,India,21.70N,70.10E
1852-12-01,20.982,1.7480000000000002,Rajkot,India,21.70N,70.10E
1853-01-01,19.441000000000006,1.569,Rajkot,India,21.70N,70.10E
