dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1883-11-01,10.962,0.595,Çorlu,Turkey,40.99N,27.69E
1883-12-01,4.965,0.662,Çorlu,Turkey,40.99N,27.69E
1884-01-01,2.725,0.779,Çorlu,Turkey,40.99N,27.69E
1884-02-01,4.656000000000001,0.611,Çorlu,Turkey,40.99N,27.69E
1884-03-01,7.297000000000001,0.758,Çorlu,Turkey,40.99N,27.69E
1884-04-01,11.546,1.255,Çorlu,Turkey,40.99N,27.69E
1884-05-01,16.033,1.01,Çorlu,Turkey,40.99N,27.69E
1884-06-01,19.214,0.5479999999999999,Çorlu,Turkey,40.99N,27.69E
1884-07-01,21.618000000000002,0.715,Çorlu,Turkey,40.99N,27.69E
1884-08-01,20.867,1.117,Çorlu,Turkey,40.99N,27.69E
1884-09-01,17.903000000000006,0.556,Çorlu,Turkey,40.99N,27.69E
1884-10-01,14.314,1.112,Çorlu,Turkey,40.99N,27.69E
1884-11-01,7.422999999999999,1.0490000000000002,Çorlu,Turkey,40.99N,27.69E
1884-12-01,7.417999999999998,1.114,Çorlu,Turkey,40.99N,27.69E
1885-01-01,2.97,0.484,Çorlu,Turkey,40.99N,27.69E
1885-02-01,5.124,0.675,Çorlu,Turkey,40.99N,27.69E
1885-03-01,7.531000000000001,1.355,Çorlu,Turkey,40.99N,27.69E
1885-04-01,11.889000000000001,0.8270000000000001,Çorlu,Turkey,40.99N,27.69E
1885-05-01,16.990000000000002,1.153,Çorlu,Turkey,40.99N,27.69E
1885-06-01,20.354000000000006,0.9,Çorlu,Turkey,40.99N,27.69E
1885-07-01,22.959,1.215,Çorlu,Turkey,40.99N,27.69E
1885-08-01,22.368000000000002,1.1540000000000001,Çorlu,Turkey,40.99N,27.69E
1885-09-01,19.458,0.723,Çorlu,Turkey,40.99N,27.69E
1885-10-01,16.467000000000002,0.647,Çorlu,Turkey,40.99N,27.69E
1885-11-01,10.989,0.9590000000000001,Çorlu,Turkey,40.99N,27.69E
1885-12-01,5.034999999999998,0.9390000000000001,Çorlu,Turkey,40.99N,27.69E
1886-01-01,7.1709999999999985,1.073,Çorlu,Turkey,40.99N,27.69E
1886-02-01,4.925,0.8540000000000001,Çorlu,Turkey,40.99N,27.69E
1886-03-01,4.917,1.097,Çorlu,Turkey,40.99N,27.69E
1886-04-01,10.701,0.64,Çorlu,Turkey,40.99N,27.69E
1886-05-01,15.374000000000002,0.7390000000000001,Çorlu,Turkey,40.99N,27.69E
1886-06-01,20.529,1.15,Çorlu,Turkey,40.99N,27.69E
1886-07-01,21.436,0.64,Çorlu,Turkey,40.99N,27.69E
1886-08-01,22.683000000000003,1.08,Çorlu,Turkey,40.99N,27.69E
1886-09-01,19.575,0.268,Çorlu,Turkey,40.99N,27.69E
1886-10-01,15.231,0.565,Çorlu,Turkey,40.99N,27.69E
1886-11-01,10.228000000000002,0.741,Çorlu,Turkey,40.99N,27.69E
1886-12-01,9.517000000000001,0.993,Çorlu,Turkey,40.99N,27.69E
1887-01-01,4.882,1.057,Çorlu,Turkey,40.99N,27.69E
1887-02-01,2.508,1.244,Çorlu,Turkey,40.99N,27.69E
1887-03-01,7.301,0.57,Çorlu,Turkey,40.99N,27.69E
1887-04-01,10.027000000000001,0.7020000000000001,Çorlu,Turkey,40.99N,27.69E
1887-05-01,17.477,1.005,Çorlu,Turkey,40.99N,27.69E
1887-06-01,19.394,0.428,Çorlu,Turkey,40.99N,27.69E
1887-07-01,22.946,0.7929999999999999,Çorlu,Turkey,40.99N,27.69E
1887-08-01,22.693,0.37,Çorlu,Turkey,40.99N,27.69E
1887-09-01,20.409,0.602,Çorlu,Turkey,40.99N,27.69E
1887-10-01,15.35,0.7659999999999999,Çorlu,Turkey,40.99N,27.69E
1887-11-01,11.328,0.873,Çorlu,Turkey,40.99N,27.69E
1887-12-01,7.322999999999999,0.53,Çorlu,Turkey,40.99N,27.69E
1888-01-01,-0.0940000000000003,1.2229999999999999,Çorlu,Turkey,40.99N,27.69E
1888-02-01,2.583,1.466,Çorlu,Turkey,40.99N,27.69E
1888-03-01,7.903,0.903,Çorlu,Turkey,40.99N,27.69E
1888-04-01,11.794,0.7659999999999999,Çorlu,Turkey,40.99N,27.69E
1888-05-01,15.455000000000002,0.47200000000000003,Çorlu,Turkey,40.99N,27.69E
1888-06-01,20.009,0.43799999999999994,Çorlu,Turkey,40.99N,27.69E
1888-07-01,23.355,0.613,Çorlu,Turkey,40.99N,27.69E
1888-08-01,22.114,0.521,Çorlu,Turkey,40.99N,27.69E
1888-09-01,19.639,0.637,Çorlu,Turkey,40.99N,27.69E
1888-10-01,15.097,0.8590000000000001,Çorlu,Turkey,40.99N,27.69E
1888-11-01,7.1080000000000005,0.49200000000000005,Çorlu,Turkey,40.99N,27.69E
1888-12-01,4.795,1.064,Çorlu,Turkey,40.99N,27.69E
1889-01-01,1.6839999999999995,0.6940000000000001,Çorlu,Turkey,40.99N,27.69E
1889-02-01,5.426,0.5,Çorlu,Turkey,40.99N,27.69E
1889-03-01,6.66,0.9109999999999999,Çorlu,Turkey,40.99N,27.69E
1889-04-01,11.915999999999999,1.75,Çorlu,Turkey,40.99N,27.69E
1889-05-01,16.137,0.97,Çorlu,Turkey,40.99N,27.69E
1889-06-01,20.371,0.767,Çorlu,Turkey,40.99N,27.69E
1889-07-01,23.322,0.8340000000000001,Çorlu,Turkey,40.99N,27.69E
1889-08-01,22.13,0.9940000000000001,Çorlu,Turkey,40.99N,27.69E
1889-09-01,17.76,0.6659999999999999,Çorlu,Turkey,40.99N,27.69E
1889-10-01,16.765,0.5579999999999999,Çorlu,Turkey,40.99N,27.69E
1889-11-01,9.812,1.0070000000000001,Çorlu,Turkey,40.99N,27.69E
1889-12-01,3.677,1.666,Çorlu,Turkey,40.99N,27.69E
1890-01-01,3.678,0.597,Çorlu,Turkey,40.99N,27.69E
1890-02-01,1.864,1.3459999999999999,Çorlu,Turkey,40.99N,27.69E
1890-03-01,7.7620000000000005,1.4140000000000001,Çorlu,Turkey,40.99N,27.69E
1890-04-01,12.302,0.958,Çorlu,Turkey,40.99N,27.69E
1890-05-01,16.961000000000002,1.157,Çorlu,Turkey,40.99N,27.69E
1890-06-01,19.021,0.736,Çorlu,Turkey,40.99N,27.69E
1890-07-01,23.441,0.542,Çorlu,Turkey,40.99N,27.69E
1890-08-01,24.774,0.56,Çorlu,Turkey,40.99N,27.69E
1890-09-01,17.793,0.51,Çorlu,Turkey,40.99N,27.69E
1890-10-01,14.113,0.93,Çorlu,Turkey,40.99N,27.69E
1890-11-01,11.41,0.8079999999999999,Çorlu,Turkey,40.99N,27.69E
1890-12-01,3.618,0.955,Çorlu,Turkey,40.99N,27.69E
1891-01-01,2.461,0.748,Çorlu,Turkey,40.99N,27.69E
1891-02-01,1.1760000000000002,0.364,Çorlu,Turkey,40.99N,27.69E
1891-03-01,8.65,1.5630000000000002,Çorlu,Turkey,40.99N,27.69E
1891-04-01,10.365,0.873,Çorlu,Turkey,40.99N,27.69E
1891-05-01,15.562,0.7979999999999999,Çorlu,Turkey,40.99N,27.69E
1891-06-01,20.736,0.805,Çorlu,Turkey,40.99N,27.69E
1891-07-01,22.994,0.424,Çorlu,Turkey,40.99N,27.69E
1891-08-01,23.551,0.452,Çorlu,Turkey,40.99N,27.69E
1891-09-01,19.159,0.496,Çorlu,Turkey,40.99N,27.69E
1891-10-01,14.572,0.62,Çorlu,Turkey,40.99N,27.69E
1891-11-01,10.319,0.898,Çorlu,Turkey,40.99N,27.69E
1891-12-01,4.988999999999999,1.074,Çorlu,Turkey,40.99N,27.69E
1892-01-01,4.265,0.613,Çorlu,Turkey,40.99N,27.69E
1892-02-01,5.47,0.33799999999999997,Çorlu,Turkey,40.99N,27.69E
1892-03-01,7.396,0.76,Çorlu,Turkey,40.99N,27.69E
1892-04-01,11.368,0.489,Çorlu,Turkey,40.99N,27.69E
1892-05-01,16.313000000000002,0.441,Çorlu,Turkey,40.99N,27.69E
1892-06-01,20.846,0.55,Çorlu,Turkey,40.99N,27.69E
1892-07-01,22.2,0.406,Çorlu,Turkey,40.99N,27.69E
1892-08-01,23.177,0.48100000000000004,Çorlu,Turkey,40.99N,27.69E
1892-09-01,22.474,1.945,Çorlu,Turkey,40.99N,27.69E
1892-10-01,17.217,1.084,Çorlu,Turkey,40.99N,27.69E
1892-11-01,8.508000000000001,0.701,Çorlu,Turkey,40.99N,27.69E
1892-12-01,6.574,2.508,Çorlu,Turkey,40.99N,27.69E
1893-01-01,-0.05400000000000027,0.768,Çorlu,Turkey,40.99N,27.69E
1893-02-01,3.609,0.445,Çorlu,Turkey,40.99N,27.69E
1893-03-01,5.649,0.649,Çorlu,Turkey,40.99N,27.69E
1893-04-01,7.473999999999998,1.203,Çorlu,Turkey,40.99N,27.69E
1893-05-01,14.188000000000002,0.61,Çorlu,Turkey,40.99N,27.69E
1893-06-01,19.552,1.083,Çorlu,Turkey,40.99N,27.69E
1893-07-01,22.491999999999997,0.455,Çorlu,Turkey,40.99N,27.69E
1893-08-01,22.037,0.436,Çorlu,Turkey,40.99N,27.69E
1893-09-01,18.599,0.5770000000000001,Çorlu,Turkey,40.99N,27.69E
1893-10-01,15.367,0.479,Çorlu,Turkey,40.99N,27.69E
1893-11-01,11.717,1.056,Çorlu,Turkey,40.99N,27.69E
1893-12-01,6.02,0.564,Çorlu,Turkey,40.99N,27.69E
1894-01-01,1.4109999999999996,0.748,Çorlu,Turkey,40.99N,27.69E
1894-02-01,3.1289999999999996,1.245,Çorlu,Turkey,40.99N,27.69E
1894-03-01,6.9849999999999985,0.909,Çorlu,Turkey,40.99N,27.69E
1894-04-01,9.724,1.53,Çorlu,Turkey,40.99N,27.69E
1894-05-01,16.290000000000006,0.905,Çorlu,Turkey,40.99N,27.69E
1894-06-01,20.044,0.863,Çorlu,Turkey,40.99N,27.69E
1894-07-01,22.674,0.9159999999999999,Çorlu,Turkey,40.99N,27.69E
1894-08-01,22.32,0.557,Çorlu,Turkey,40.99N,27.69E
1894-09-01,18.498,0.349,Çorlu,Turkey,40.99N,27.69E
1894-10-01,16.752000000000002,0.7120000000000001,Çorlu,Turkey,40.99N,27.69E
1894-11-01,9.036,0.593,Çorlu,Turkey,40.99N,27.69E
1894-12-01,5.239,1.032,Çorlu,Turkey,40.99N,27.69E
1895-01-01,8.261000000000001,1.923,Çorlu,Turkey,40.99N,27.69E
1895-02-01,4.704,1.876,Çorlu,Turkey,40.99N,27.69E
1895-03-01,6.322,0.645,Çorlu,Turkey,40.99N,27.69E
1895-04-01,10.561,0.45799999999999996,Çorlu,Turkey,40.99N,27.69E
1895-05-01,15.450999999999999,0.36700000000000005,Çorlu,Turkey,40.99N,27.69E
1895-06-01,19.003,0.76,Çorlu,Turkey,40.99N,27.69E
1895-07-01,23.629,0.39799999999999996,Çorlu,Turkey,40.99N,27.69E
1895-08-01,22.453000000000003,0.205,Çorlu,Turkey,40.99N,27.69E
1895-09-01,18.12,0.802,Çorlu,Turkey,40.99N,27.69E
1895-10-01,15.869000000000002,0.568,Çorlu,Turkey,40.99N,27.69E
1895-11-01,10.696000000000002,0.524,Çorlu,Turkey,40.99N,27.69E
1895-12-01,5.989,0.659,Çorlu,Turkey,40.99N,27.69E
1896-01-01,0.5579999999999998,0.9990000000000001,Çorlu,Turkey,40.99N,27.69E
1896-02-01,2.4530000000000003,1.213,Çorlu,Turkey,40.99N,27.69E
1896-03-01,7.178,0.52,Çorlu,Turkey,40.99N,27.69E
1896-04-01,8.469,0.375,Çorlu,Turkey,40.99N,27.69E
1896-05-01,14.830000000000002,0.512,Çorlu,Turkey,40.99N,27.69E
1896-06-01,20.008000000000006,0.369,Çorlu,Turkey,40.99N,27.69E
1896-07-01,22.715,0.439,Çorlu,Turkey,40.99N,27.69E
1896-08-01,23.705,0.569,Çorlu,Turkey,40.99N,27.69E
1896-09-01,20.444000000000006,0.418,Çorlu,Turkey,40.99N,27.69E
1896-10-01,18.279,0.742,Çorlu,Turkey,40.99N,27.69E
1896-11-01,10.877,0.898,Çorlu,Turkey,40.99N,27.69E
1896-12-01,7.103,0.721,Çorlu,Turkey,40.99N,27.69E
1897-01-01,4.75,0.991,Çorlu,Turkey,40.99N,27.69E
1897-02-01,5.174,0.965,Çorlu,Turkey,40.99N,27.69E
1897-03-01,8.686,0.8029999999999999,Çorlu,Turkey,40.99N,27.69E
1897-04-01,11.964,0.599,Çorlu,Turkey,40.99N,27.69E
1897-05-01,15.325,0.32899999999999996,Çorlu,Turkey,40.99N,27.69E
1897-06-01,19.507,0.866,Çorlu,Turkey,40.99N,27.69E
1897-07-01,23.250999999999998,0.358,Çorlu,Turkey,40.99N,27.69E
1897-08-01,22.829,0.284,Çorlu,Turkey,40.99N,27.69E
1897-09-01,21.183000000000003,0.5589999999999999,Çorlu,Turkey,40.99N,27.69E
1897-10-01,14.069,0.381,Çorlu,Turkey,40.99N,27.69E
1897-11-01,6.104000000000001,0.6759999999999999,Çorlu,Turkey,40.99N,27.69E
1897-12-01,4.334999999999999,0.652,Çorlu,Turkey,40.99N,27.69E
1898-01-01,3.8080000000000003,1.0270000000000001,Çorlu,Turkey,40.99N,27.69E
1898-02-01,5.513,0.57,Çorlu,Turkey,40.99N,27.69E
1898-03-01,6.712999999999999,0.843,Çorlu,Turkey,40.99N,27.69E
1898-04-01,11.744000000000002,0.73,Çorlu,Turkey,40.99N,27.69E
1898-05-01,15.994000000000002,0.40700000000000003,Çorlu,Turkey,40.99N,27.69E
1898-06-01,20.1,0.39899999999999997,Çorlu,Turkey,40.99N,27.69E
1898-07-01,21.986,0.6609999999999999,Çorlu,Turkey,40.99N,27.69E
1898-08-01,21.915,0.621,Çorlu,Turkey,40.99N,27.69E
1898-09-01,19.034,0.7020000000000001,Çorlu,Turkey,40.99N,27.69E
1898-10-01,16.305,0.608,Çorlu,Turkey,40.99N,27.69E
1898-11-01,11.975,0.642,Çorlu,Turkey,40.99N,27.69E
1898-12-01,6.9529999999999985,0.9890000000000001,Çorlu,Turkey,40.99N,27.69E
1899-01-01,5.901,0.823,Çorlu,Turkey,40.99N,27.69E
1899-02-01,6.332999999999999,0.7240000000000001,Çorlu,Turkey,40.99N,27.69E
1899-03-01,7.345,0.5670000000000001,Çorlu,Turkey,40.99N,27.69E
1899-04-01,12.085999999999999,0.5710000000000001,Çorlu,Turkey,40.99N,27.69E
1899-05-01,17.476000000000006,0.46399999999999997,Çorlu,Turkey,40.99N,27.69E
1899-06-01,19.772,0.521,Çorlu,Turkey,40.99N,27.69E
1899-07-01,22.456999999999997,0.32,Çorlu,Turkey,40.99N,27.69E
1899-08-01,21.449,0.48200000000000004,Çorlu,Turkey,40.99N,27.69E
1899-09-01,19.933,0.469,Çorlu,Turkey,40.99N,27.69E
1899-10-01,14.064,0.331,Çorlu,Turkey,40.99N,27.69E
1899-11-01,9.547,0.514,Çorlu,Turkey,40.99N,27.69E
1899-12-01,4.664999999999999,0.746,Çorlu,Turkey,40.99N,27.69E
1900-01-01,5.763,1.008,Çorlu,Turkey,40.99N,27.69E
1900-02-01,7.6389999999999985,0.601,Çorlu,Turkey,40.99N,27.69E
1900-03-01,5.745,0.779,Çorlu,Turkey,40.99N,27.69E
1900-04-01,10.871,0.703,Çorlu,Turkey,40.99N,27.69E
1900-05-01,15.64,0.423,Çorlu,Turkey,40.99N,27.69E
1900-06-01,19.994,0.44799999999999995,Çorlu,Turkey,40.99N,27.69E
1900-07-01,22.851999999999997,0.634,Çorlu,Turkey,40.99N,27.69E
1900-08-01,22.694000000000003,0.591,Çorlu,Turkey,40.99N,27.69E
1900-09-01,18.163,0.584,Çorlu,Turkey,40.99N,27.69E
1900-10-01,16.864,0.8029999999999999,Çorlu,Turkey,40.99N,27.69E
1900-11-01,11.932,0.5720000000000001,Çorlu,Turkey,40.99N,27.69E
1900-12-01,7.588999999999999,0.648,Çorlu,Turkey,40.99N,27.69E
1901-01-01,1.501,0.672,Çorlu,Turkey,40.99N,27.69E
1901-02-01,5.249,0.7090000000000001,Çorlu,Turkey,40.99N,27.69E
1901-03-01,9.729,0.37799999999999995,Çorlu,Turkey,40.99N,27.69E
1901-04-01,11.978,0.812,Çorlu,Turkey,40.99N,27.69E
1901-05-01,15.681,0.785,Çorlu,Turkey,40.99N,27.69E
1901-06-01,20.540000000000006,0.5870000000000001,Çorlu,Turkey,40.99N,27.69E
1901-07-01,22.654,0.504,Çorlu,Turkey,40.99N,27.69E
1901-08-01,22.377,0.615,Çorlu,Turkey,40.99N,27.69E
1901-09-01,19.32,0.685,Çorlu,Turkey,40.99N,27.69E
1901-10-01,15.38,0.535,Çorlu,Turkey,40.99N,27.69E
1901-11-01,9.442,0.48700000000000004,Çorlu,Turkey,40.99N,27.69E
1901-12-01,9.392000000000001,0.311,Çorlu,Turkey,40.99N,27.69E
1902-01-01,6.303999999999999,1.013,Çorlu,Turkey,40.99N,27.69E
1902-02-01,7.204,0.725,Çorlu,Turkey,40.99N,27.69E
1902-03-01,7.358,0.5770000000000001,Çorlu,Turkey,40.99N,27.69E
1902-04-01,10.978,0.693,Çorlu,Turkey,40.99N,27.69E
1902-05-01,15.067000000000002,0.655,Çorlu,Turkey,40.99N,27.69E
1902-06-01,19.930999999999997,0.522,Çorlu,Turkey,40.99N,27.69E
1902-07-01,21.586,0.626,Çorlu,Turkey,40.99N,27.69E
1902-08-01,22.636,0.503,Çorlu,Turkey,40.99N,27.69E
1902-09-01,19.531,0.591,Çorlu,Turkey,40.99N,27.69E
1902-10-01,16.021,0.47700000000000004,Çorlu,Turkey,40.99N,27.69E
1902-11-01,7.574000000000002,0.44299999999999995,Çorlu,Turkey,40.99N,27.69E
1902-12-01,3.0769999999999995,0.493,Çorlu,Turkey,40.99N,27.69E
1903-01-01,3.637,0.69,Çorlu,Turkey,40.99N,27.69E
1903-02-01,5.624,0.8079999999999999,Çorlu,Turkey,40.99N,27.69E
1903-03-01,7.882999999999999,0.764,Çorlu,Turkey,40.99N,27.69E
1903-04-01,11.03,0.67,Çorlu,Turkey,40.99N,27.69E
1903-05-01,16.187,0.41,Çorlu,Turkey,40.99N,27.69E
1903-06-01,18.852,0.584,Çorlu,Turkey,40.99N,27.69E
1903-07-01,21.686,0.473,Çorlu,Turkey,40.99N,27.69E
1903-08-01,22.206,0.365,Çorlu,Turkey,40.99N,27.69E
1903-09-01,18.737,0.318,Çorlu,Turkey,40.99N,27.69E
1903-10-01,15.323,0.943,Çorlu,Turkey,40.99N,27.69E
1903-11-01,10.244000000000002,0.603,Çorlu,Turkey,40.99N,27.69E
1903-12-01,7.917000000000001,0.82,Çorlu,Turkey,40.99N,27.69E
1904-01-01,3.248,0.8290000000000001,Çorlu,Turkey,40.99N,27.69E
1904-02-01,7.6339999999999995,0.4,Çorlu,Turkey,40.99N,27.69E
1904-03-01,5.8020000000000005,0.71,Çorlu,Turkey,40.99N,27.69E
1904-04-01,10.353,0.494,Çorlu,Turkey,40.99N,27.69E
1904-05-01,15.757,0.479,Çorlu,Turkey,40.99N,27.69E
1904-06-01,20.218,0.475,Çorlu,Turkey,40.99N,27.69E
1904-07-01,23.066999999999997,0.66,Çorlu,Turkey,40.99N,27.69E
1904-08-01,22.686,0.579,Çorlu,Turkey,40.99N,27.69E
1904-09-01,18.221,0.685,Çorlu,Turkey,40.99N,27.69E
1904-10-01,15.804,0.867,Çorlu,Turkey,40.99N,27.69E
1904-11-01,7.6190000000000015,0.6559999999999999,Çorlu,Turkey,40.99N,27.69E
1904-12-01,6.02,0.303,Çorlu,Turkey,40.99N,27.69E
1905-01-01,1.1029999999999998,0.68,Çorlu,Turkey,40.99N,27.69E
1905-02-01,2.067,0.966,Çorlu,Turkey,40.99N,27.69E
1905-03-01,6.43,0.765,Çorlu,Turkey,40.99N,27.69E
1905-04-01,10.824000000000002,0.47200000000000003,Çorlu,Turkey,40.99N,27.69E
1905-05-01,16.206000000000003,0.409,Çorlu,Turkey,40.99N,27.69E
1905-06-01,19.266,0.519,Çorlu,Turkey,40.99N,27.69E
1905-07-01,23.35,0.349,Çorlu,Turkey,40.99N,27.69E
1905-08-01,23.494,0.737,Çorlu,Turkey,40.99N,27.69E
1905-09-01,20.380000000000006,0.466,Çorlu,Turkey,40.99N,27.69E
1905-10-01,14.835,0.638,Çorlu,Turkey,40.99N,27.69E
1905-11-01,12.807,0.608,Çorlu,Turkey,40.99N,27.69E
1905-12-01,5.722,0.541,Çorlu,Turkey,40.99N,27.69E
1906-01-01,3.262,0.92,Çorlu,Turkey,40.99N,27.69E
1906-02-01,5.332999999999999,0.375,Çorlu,Turkey,40.99N,27.69E
1906-03-01,8.978,0.605,Çorlu,Turkey,40.99N,27.69E
1906-04-01,11.175,0.495,Çorlu,Turkey,40.99N,27.69E
1906-05-01,15.485,0.46299999999999997,Çorlu,Turkey,40.99N,27.69E
1906-06-01,19.855,0.56,Çorlu,Turkey,40.99N,27.69E
1906-07-01,22.631999999999998,0.43200000000000005,Çorlu,Turkey,40.99N,27.69E
1906-08-01,21.844,0.575,Çorlu,Turkey,40.99N,27.69E
1906-09-01,18.322000000000006,0.503,Çorlu,Turkey,40.99N,27.69E
1906-10-01,13.056,0.617,Çorlu,Turkey,40.99N,27.69E
1906-11-01,11.005999999999998,0.358,Çorlu,Turkey,40.99N,27.69E
1906-12-01,6.891,0.823,Çorlu,Turkey,40.99N,27.69E
1907-01-01,1.4409999999999998,0.5920000000000001,Çorlu,Turkey,40.99N,27.69E
1907-02-01,2.191,0.872,Çorlu,Turkey,40.99N,27.69E
1907-03-01,2.7989999999999995,0.8809999999999999,Çorlu,Turkey,40.99N,27.69E
1907-04-01,9.303,0.747,Çorlu,Turkey,40.99N,27.69E
1907-05-01,18.368,0.45799999999999996,Çorlu,Turkey,40.99N,27.69E
1907-06-01,20.063,0.4,Çorlu,Turkey,40.99N,27.69E
1907-07-01,22.377,0.257,Çorlu,Turkey,40.99N,27.69E
1907-08-01,22.379,0.48700000000000004,Çorlu,Turkey,40.99N,27.69E
1907-09-01,18.160999999999998,0.5589999999999999,Çorlu,Turkey,40.99N,27.69E
1907-10-01,16.285,0.6709999999999999,Çorlu,Turkey,40.99N,27.69E
1907-11-01,8.987,0.731,Çorlu,Turkey,40.99N,27.69E
1907-12-01,7.39,0.8740000000000001,Çorlu,Turkey,40.99N,27.69E
1908-01-01,3.2289999999999996,0.637,Çorlu,Turkey,40.99N,27.69E
1908-02-01,5.696000000000001,1.0170000000000001,Çorlu,Turkey,40.99N,27.69E
1908-03-01,6.733,0.5539999999999999,Çorlu,Turkey,40.99N,27.69E
1908-04-01,10.336,0.7709999999999999,Çorlu,Turkey,40.99N,27.69E
1908-05-01,18.163,0.7709999999999999,Çorlu,Turkey,40.99N,27.69E
1908-06-01,20.338,0.727,Çorlu,Turkey,40.99N,27.69E
1908-07-01,21.772,0.506,Çorlu,Turkey,40.99N,27.69E
1908-08-01,22.319000000000003,0.252,Çorlu,Turkey,40.99N,27.69E
1908-09-01,18.308,0.863,Çorlu,Turkey,40.99N,27.69E
1908-10-01,13.424,0.754,Çorlu,Turkey,40.99N,27.69E
1908-11-01,6.747000000000001,0.655,Çorlu,Turkey,40.99N,27.69E
1908-12-01,4.603999999999999,0.9490000000000001,Çorlu,Turkey,40.99N,27.69E
1909-01-01,1.7889999999999997,0.603,Çorlu,Turkey,40.99N,27.69E
1909-02-01,1.0659999999999998,0.624,Çorlu,Turkey,40.99N,27.69E
1909-03-01,7.244,0.317,Çorlu,Turkey,40.99N,27.69E
1909-04-01,11.13,0.631,Çorlu,Turkey,40.99N,27.69E
1909-05-01,16.819000000000006,0.389,Çorlu,Turkey,40.99N,27.69E
1909-06-01,20.295,0.978,Çorlu,Turkey,40.99N,27.69E
1909-07-01,23.293000000000003,0.7879999999999999,Çorlu,Turkey,40.99N,27.69E
1909-08-01,23.51,0.447,Çorlu,Turkey,40.99N,27.69E
1909-09-01,21.41,0.647,Çorlu,Turkey,40.99N,27.69E
1909-10-01,15.994000000000002,0.47700000000000004,Çorlu,Turkey,40.99N,27.69E
1909-11-01,10.699000000000002,0.67,Çorlu,Turkey,40.99N,27.69E
1909-12-01,7.962999999999999,1.01,Çorlu,Turkey,40.99N,27.69E
1910-01-01,5.185,0.865,Çorlu,Turkey,40.99N,27.69E
1910-02-01,7.705,0.79,Çorlu,Turkey,40.99N,27.69E
1910-03-01,6.063,0.349,Çorlu,Turkey,40.99N,27.69E
1910-04-01,11.186,0.491,Çorlu,Turkey,40.99N,27.69E
1910-05-01,15.653000000000002,0.439,Çorlu,Turkey,40.99N,27.69E
1910-06-01,19.839,0.397,Çorlu,Turkey,40.99N,27.69E
1910-07-01,22.294,0.59,Çorlu,Turkey,40.99N,27.69E
1910-08-01,23.072,0.679,Çorlu,Turkey,40.99N,27.69E
1910-09-01,19.317999999999998,0.532,Çorlu,Turkey,40.99N,27.69E
1910-10-01,13.981,0.585,Çorlu,Turkey,40.99N,27.69E
1910-11-01,10.607,0.698,Çorlu,Turkey,40.99N,27.69E
1910-12-01,7.542999999999998,0.713,Çorlu,Turkey,40.99N,27.69E
1911-01-01,3.9010000000000002,1.165,Çorlu,Turkey,40.99N,27.69E
1911-02-01,0.3639999999999999,1.069,Çorlu,Turkey,40.99N,27.69E
1911-03-01,5.55,0.727,Çorlu,Turkey,40.99N,27.69E
1911-04-01,10.31,0.381,Çorlu,Turkey,40.99N,27.69E
1911-05-01,16.149,0.331,Çorlu,Turkey,40.99N,27.69E
1911-06-01,19.637,0.696,Çorlu,Turkey,40.99N,27.69E
1911-07-01,21.779,0.43,Çorlu,Turkey,40.99N,27.69E
1911-08-01,23.035,0.818,Çorlu,Turkey,40.99N,27.69E
1911-09-01,19.624,0.963,Çorlu,Turkey,40.99N,27.69E
1911-10-01,15.137,0.311,Çorlu,Turkey,40.99N,27.69E
1911-11-01,12.28,0.37799999999999995,Çorlu,Turkey,40.99N,27.69E
1911-12-01,6.4209999999999985,1.208,Çorlu,Turkey,40.99N,27.69E
1912-01-01,2.247,1.046,Çorlu,Turkey,40.99N,27.69E
1912-02-01,6.658,0.623,Çorlu,Turkey,40.99N,27.69E
1912-03-01,9.533,0.574,Çorlu,Turkey,40.99N,27.69E
1912-04-01,9.899,0.439,Çorlu,Turkey,40.99N,27.69E
1912-05-01,15.046,0.5579999999999999,Çorlu,Turkey,40.99N,27.69E
1912-06-01,20.409,0.8,Çorlu,Turkey,40.99N,27.69E
1912-07-01,21.052,0.303,Çorlu,Turkey,40.99N,27.69E
1912-08-01,21.655,0.5770000000000001,Çorlu,Turkey,40.99N,27.69E
1912-09-01,18.602999999999998,1.224,Çorlu,Turkey,40.99N,27.69E
1912-10-01,13.010000000000002,0.303,Çorlu,Turkey,40.99N,27.69E
1912-11-01,10.567,1.012,Çorlu,Turkey,40.99N,27.69E
1912-12-01,7.081,0.483,Çorlu,Turkey,40.99N,27.69E
1913-01-01,3.3389999999999995,0.899,Çorlu,Turkey,40.99N,27.69E
1913-02-01,2.331,0.703,Çorlu,Turkey,40.99N,27.69E
1913-03-01,8.552999999999999,0.271,Çorlu,Turkey,40.99N,27.69E
1913-04-01,11.073,0.7190000000000001,Çorlu,Turkey,40.99N,27.69E
1913-05-01,14.658,0.418,Çorlu,Turkey,40.99N,27.69E
1913-06-01,19.145,0.27399999999999997,Çorlu,Turkey,40.99N,27.69E
1913-07-01,21.784000000000002,1.588,Çorlu,Turkey,40.99N,27.69E
1913-08-01,21.539,0.7709999999999999,Çorlu,Turkey,40.99N,27.69E
1913-09-01,19.722,0.396,Çorlu,Turkey,40.99N,27.69E
1913-10-01,14.376,0.67,Çorlu,Turkey,40.99N,27.69E
1913-11-01,10.377,0.489,Çorlu,Turkey,40.99N,27.69E
